SMILES,title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
Cc1cccc(N2CCN(CCc3ccc4ccccc4[nH+]3)CC2)c1,"ligprep_1.sdf:25",89,Done,3.875,-1.48112,"glide-grid_1",-3.88492,-0.559112,-0.17269,-0,-1.3673,-25.15,-7.33549,0.68161,-0.109597,-43.0492,-32.4854,1.09136
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3[NH2+]Cc2ccc3cc(F)ccc3n2)nc1,"ligprep_1.sdf:28",90,Done,4.781,-5.07695,"glide-grid_1",-5.16045,-1.0039,-0.192503,-0,-1.20757,-34.3045,-11.9444,0.75042,0,-65.3588,-46.249,1.72123
O=C(N[O-])c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3[NH2+]Cc2ccc3cc(F)ccc3n2)nc1,"ligprep_1.sdf:28",91,Done,4.969,-3.04251,"glide-grid_1",-4.48921,-1.06418,-0.184062,-0,-1.14146,-32.3791,-7.39191,0.628226,0,-55.5346,-39.771,2.01464
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc3cc(F)ccc3n2)nc1,"ligprep_1.sdf:28",92,Done,5.921,-2.47275,"glide-grid_1",-4.31815,-0.566196,-0.304,-0,-0.848179,-30.5321,-11.3538,0.753872,-0.123972,-51.8285,-41.8859,5.07391
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3[NH2+]Cc2ccc3cc(F)ccc3n2)nc1,"ligprep_1.sdf:28",93,Done,4.704,-5.07695,"glide-grid_1",-5.16045,-1.0039,-0.192503,-0,-1.20757,-34.3045,-11.9444,0.75042,0,-65.3588,-46.249,1.72123
O=C(N[O-])c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3[NH2+]Cc2ccc3cc(F)ccc3n2)nc1,"ligprep_1.sdf:28",94,Done,4.765,-3.04251,"glide-grid_1",-4.48921,-1.06418,-0.184062,-0,-1.14146,-32.3791,-7.39191,0.628226,0,-55.5346,-39.771,2.01464
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc3cc(F)ccc3n2)nc1,"ligprep_1.sdf:28",95,Done,5.922,-2.47275,"glide-grid_1",-4.31815,-0.566196,-0.304,-0,-0.848179,-30.5321,-11.3538,0.753872,-0.123972,-51.8285,-41.8859,5.07391
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3[NH2+]Cc2ccc3cc(F)ccc3n2)nc1,"ligprep_1.sdf:28",96,Done,4.891,-5.07695,"glide-grid_1",-5.16045,-1.0039,-0.192503,-0,-1.20757,-34.3045,-11.9444,0.75042,0,-65.3588,-46.249,1.72123
O=C(N[O-])c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3[NH2+]Cc2ccc3cc(F)ccc3n2)nc1,"ligprep_1.sdf:28",97,Done,4.922,-3.04251,"glide-grid_1",-4.48921,-1.06418,-0.184062,-0,-1.14146,-32.3791,-7.39191,0.628226,0,-55.5346,-39.771,2.01464
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc3cc(F)ccc3n2)nc1,"ligprep_1.sdf:28",98,Done,5.718,-2.47275,"glide-grid_1",-4.31815,-0.566196,-0.304,-0,-0.848179,-30.5321,-11.3538,0.753872,-0.123972,-51.8285,-41.8859,5.07391
C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,"ligprep_1.sdf:31",99,Done,3.719,-4.5375,"glide-grid_1",-4.6797,-1.16748,-0.456,-0,-0.612008,-31.2406,-7.58446,0.416848,-0.161357,-48.4672,-38.8251,3.23656
C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)[NH+]=C(N)SC[C@H]12,"ligprep_1.sdf:31",100,Done,2.25,-4.0207,"glide-grid_1",-5.0288,-0.226861,-0.4,-0,-1.10281,-20.8404,-14.8522,0.290578,-0.319862,-51.9654,-35.6926,1.81592
[H]/N=C1/N[C@@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)CO[C@H](C)[C@H]2CS1,"ligprep_1.sdf:31",101,Done,5.984,-2.01828,"glide-grid_1",-4.48888,-1.62908,0,-0,-0.607906,-43.2861,-2.0717,0.416848,-0.193688,-52.7667,-45.3578,9.6384
[H]/N=C1\N[C@@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)CO[C@H](C)[C@H]2CS1,"ligprep_1.sdf:31",102,Done,6.188,-2.34552,"glide-grid_1",-4.81612,-1.27347,-0.16,-0,-0.716595,-33.5917,-8.0422,0.416848,-0.196988,-51.875,-41.6339,4.36629
C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,"ligprep_1.sdf:31",103,Done,3.437,-4.5375,"glide-grid_1",-4.6797,-1.16748,-0.456,-0,-0.612008,-31.2406,-7.58446,0.416848,-0.161357,-48.4672,-38.8251,3.23656
C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)[NH+]=C(N)SC[C@H]12,"ligprep_1.sdf:31",104,Done,2.141,-4.0207,"glide-grid_1",-5.0288,-0.226861,-0.4,-0,-1.10281,-20.8404,-14.8522,0.290578,-0.319862,-51.9654,-35.6926,1.81592
[H]/N=C1/N[C@@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)CO[C@H](C)[C@H]2CS1,"ligprep_1.sdf:31",105,Done,6.047,-2.01828,"glide-grid_1",-4.48888,-1.62908,0,-0,-0.607906,-43.2861,-2.0717,0.416848,-0.193688,-52.7667,-45.3578,9.6384
[H]/N=C1\N[C@@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)CO[C@H](C)[C@H]2CS1,"ligprep_1.sdf:31",106,Done,6.171,-2.34552,"glide-grid_1",-4.81612,-1.27347,-0.16,-0,-0.716595,-33.5917,-8.0422,0.416848,-0.196988,-51.875,-41.6339,4.36629
C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,"ligprep_1.sdf:31",107,Done,3.313,-4.37798,"glide-grid_1",-4.52018,-1.02014,-0.456,-0,-0.629621,-31.0457,-7.50517,0.416848,-0.153208,-47.6117,-38.5508,3.6329
C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)[NH+]=C(N)SC[C@H]12,"ligprep_1.sdf:31",108,Done,2.219,-4.02722,"glide-grid_1",-5.03532,-0.228754,-0.4,-0,-1.05597,-20.7622,-15.2288,0.290578,-0.318742,-52.6525,-35.991,1.17281
[H]/N=C1/N[C@@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)CO[C@H](C)[C@H]2CS1,"ligprep_1.sdf:31",109,Done,5.89,-2.01828,"glide-grid_1",-4.48888,-1.62908,0,-0,-0.607906,-43.2861,-2.0717,0.416848,-0.193688,-52.7667,-45.3578,9.6384
[H]/N=C1\N[C@@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)CO[C@H](C)[C@H]2CS1,"ligprep_1.sdf:31",110,Done,5.953,-2.34552,"glide-grid_1",-4.81612,-1.27347,-0.16,-0,-0.716595,-33.5917,-8.0422,0.416848,-0.196988,-51.875,-41.6339,4.36629
C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,"ligprep_1.sdf:31",111,Done,3.422,-4.5375,"glide-grid_1",-4.6797,-1.16748,-0.456,-0,-0.612008,-31.2406,-7.58446,0.416848,-0.161357,-48.4672,-38.8251,3.23656
C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)[NH+]=C(N)SC[C@H]12,"ligprep_1.sdf:31",112,Done,2.125,-4.0207,"glide-grid_1",-5.0288,-0.226861,-0.4,-0,-1.10281,-20.8404,-14.8522,0.290578,-0.319862,-51.9654,-35.6926,1.81592
[H]/N=C1\N[C@@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)CO[C@H](C)[C@H]2CS1,"ligprep_1.sdf:31",113,Done,5.859,-2.34552,"glide-grid_1",-4.81612,-1.27347,-0.16,-0,-0.716595,-33.5917,-8.0422,0.416848,-0.196988,-51.875,-41.6339,4.36629
[H]/N=C1/N[C@@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)CO[C@H](C)[C@H]2CS1,"ligprep_1.sdf:31",114,Done,5.735,-2.01828,"glide-grid_1",-4.48888,-1.62908,0,-0,-0.607906,-43.2861,-2.0717,0.416848,-0.193688,-52.7667,-45.3578,9.6384
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=[NH+]1,"ligprep_1.sdf:34",115,Done,1.937,-4.75418,"glide-grid_1",-5.00818,-1.30022,-0.2,-0,-1.15449,-31.2349,-7.55159,0.567898,-0.226883,-53.6925,-38.7865,3.13846
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,"ligprep_1.sdf:34",116,Done,1.797,-3.28887,"glide-grid_1",-4.06207,-1.07037,0,-0,-1.14327,-38.0101,-2.58282,0.570684,-0.13118,-47.6883,-40.5929,6.11877
[H]/N=C1/N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CS1,"ligprep_1.sdf:34",117,Done,2.453,-2.62302,"glide-grid_1",-4.54952,-0.646332,-0.312086,-0,-1.16259,-28.4688,-9.52456,0.570684,-0.147078,-46.3963,-37.9933,6.21203
[H]/N=C1\N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CS1,"ligprep_1.sdf:34",118,Done,2.11,-2.77929,"glide-grid_1",-4.70579,-1.27171,-0.16,-0,-1.1881,-33.7504,-5.65561,0.570684,-0.120803,-49.4722,-39.406,3.17926
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=[NH+]1,"ligprep_1.sdf:34",119,Done,1.812,-4.75418,"glide-grid_1",-5.00818,-1.30022,-0.2,-0,-1.15449,-31.2349,-7.55159,0.567898,-0.226883,-53.6925,-38.7865,3.13846
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,"ligprep_1.sdf:34",120,Done,1.797,-3.28887,"glide-grid_1",-4.06207,-1.07037,0,-0,-1.14327,-38.0101,-2.58282,0.570684,-0.13118,-47.6883,-40.5929,6.11877
[H]/N=C1/N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CS1,"ligprep_1.sdf:34",121,Done,2.515,-2.62302,"glide-grid_1",-4.54952,-0.646332,-0.312086,-0,-1.16259,-28.4688,-9.52456,0.570684,-0.147078,-46.3963,-37.9933,6.21203
